cumpop,L_utci_mean,L_tsd,L_hdh
0.11453874385161525,0.11104158002718034,0.09591173479799033,0.09402738112389719
0.11454248663343576,0.11104521594864038,0.09591491756719599,0.09403048881580468
0.1145544446370297,0.11105683253864522,0.09592508635806472,0.09404041773840308
0.11455795039734659,0.11106023820581505,0.09592806757003866,0.09404332862754619
0.11456162413563198,0.11106380705500556,0.09593119162632757,0.09404637899149665
0.11456554709804585,0.11106761801271336,0.09593452761665901,0.09404963629024703
0.11456944428386584,0.11107140392977616,0.09593784168721174,0.0940528721862772
0.11457429550299482,0.1110761166414928,0.09594196704412382,0.09405690023149904
0.11458664835909287,0.11108811681054714,0.09595247160780838,0.09406715700647851
0.11460022304912167,0.11110130392888747,0.09596401518888581,0.09407842828981057
0.11460230591209435,0.11110332732392994,0.09596578640410673,0.09408015772441695
0.1146042656357568,0.11110523109541912,0.09596745290470005,0.09408178491447473
0.1146115569774801,0.11111231426166164,0.09597365328159024,0.09408783903270947
0.11462593463138147,0.11112628141841081,0.09598587968331003,0.09409977702985185
0.1146302858223802,0.11113050837832664,0.09598957982865189,0.09410338989367964
0.1146349316258996,0.11113502153926558,0.09599353050520379,0.09410724737901899
0.11463678771357153,0.11113682463368083,0.09599510887631077,0.09410878851844795
0.11464013227080594,0.11114007370028585,0.09599795300516539,0.09411156555808049
0.11464320220250733,0.11114305598220589,0.09600056359925058,0.0941141145717186
0.11464604700430345,0.11114581956191641,0.09600298274842547,0.09411647665637758
0.11464891803808627,0.1111486086246628,0.09600542420463389,0.09411886052187679
0.11465193718220365,0.1111515415690378,0.09600799161021217,0.09412136736576752
0.11465495815686427,0.1111544762916921,0.0960105605724392,0.09412387572958775
0.11465803283036057,0.1111574631800238,0.09601317519882963,0.09412642868041438
0.11466128841525373,0.11116062581454157,0.09601594366780307,0.09412913184488182
0.11466489945070352,0.11116413375112844,0.09601901440314949,0.09413213014565998
0.11466868843437017,0.11116781455532329,0.09602223646126383,0.09413527619970297
0.1146728456590149,0.11117185308682868,0.09602577166240961,0.09413872801014919
0.11467714144270717,0.11117602622137499,0.09602942469074674,0.09414229486839981
0.11468895881120597,0.11118750619156467,0.09603947388900455,0.0941521070194181
0.11470084877068212,0.11119905668018287,0.09604958481683637,0.09416197944389175
0.11470915359826861,0.11120712439620047,0.09605664703706941,0.09416887507572956
0.11471688026509246,0.1112146304585537,0.09606321760367169,0.09417529065139274
0.1147242868008124,0.11122182552988302,0.09606951593869109,0.09418144041705452
0.11473135862742016,0.11122869544839763,0.09607552964534953,0.09418731226836033
0.11473815115711598,0.1112352940442211,0.09608130584481325,0.09419295221495066
0.11474401023154958,0.11124098583591259,0.09608628825698025,0.09419781709863231
0.11474922731029194,0.11124605396156559,0.09609072473187008,0.09420214892297202
0.11476102446641762,0.11125751429646666,0.09610075674202508,0.09421194429133203
0.11477153424140688,0.11126772400631782,0.09610969399506265,0.09422067072644097
0.11478200006052028,0.11127789101527963,0.0961185938691092,0.09422936066427962
0.114793653011271,0.111289211262021,0.09612850325057551,0.09423903629659883
0.11480526160811891,0.11130048842121018,0.09613837491457851,0.0942486751011596
0.11481685542142007,0.11131175121893842,0.09614823400701854,0.09425830163070385
0.11482803972917101,0.11132261620293092,0.09615774486605429,0.09426758814120731
0.11483889351035506,0.11133316009723793,0.09616697465346226,0.09427660021018937
0.11484441835472256,0.1113385272014835,0.09617167284463723,0.09428118757727469
0.11484992058278652,0.11134387233514481,0.09617635180346636,0.09428575616567966
0.11485531390589687,0.11134911167320358,0.09618093815221311,0.09429023432855109
0.11486051240134902,0.11135416174613884,0.09618535882433199,0.09429455072288624
0.11486543694932769,0.11135894569308934,0.09618954653828647,0.09429863965423069
0.11487021865185675,0.11136359087297816,0.09619361277999919,0.0943026099787022
0.11487384163708639,0.11136711041816609,0.0961966936771432,0.09430561820157467
0.11487762332033012,0.11137078413037278,0.09619990952715825,0.09430875819395916
0.11488289958328475,0.11137590975046648,0.0962043963308402,0.09431313915990165
0.11489124564091512,0.11138401751936677,0.09621149361208409,0.09432006902570764
0.11490020133171087,0.1113927175157639,0.09621910931031262,0.09432750507973019
0.11490979967070104,0.1114020418120731,0.09622727150069095,0.09433547473487854
0.11492042308999194,0.11141236192156145,0.09623630539403538,0.09434429553067783
0.11493174734553467,0.11142336285768899,0.09624593526121628,0.09435369824208237
0.11493394589582358,0.11142549863705305,0.0962478048540732,0.09435552373372702
0.11493596382643889,0.1114274589536253,0.09624952085242137,0.09435719925395336
0.11493924271548268,0.11143064422693566,0.09625230913866885,0.09435992176823166
0.11494234106695952,0.11143365411721665,0.09625494390022903,0.09436249437926615
0.11494520622712634,0.11143643747404494,0.09625738036165948,0.09436487336780756
0.11495583065453462,0.11144675856286788,0.09626641511228205,0.09437369500066295
0.11496659776154797,0.111457218257643,0.09627557119411627,0.09438263510268786
0.1149774644144445,0.11146777465616152,0.09628481192731056,0.0943916578592597
0.11498253842860492,0.11147270380187696,0.0962891267436139,0.09439587089477738
0.11498857129997588,0.11147856442842033,0.0962942569484033,0.09440088008484976
0.11499578633145376,0.11148557346315527,0.09630039243294582,0.09440687084146111
0.11500389233588766,0.11149344803263052,0.09630728557888125,0.09441360138723943
0.11501258553770931,0.11150189303439006,0.09631467806297023,0.09442081949244747
0.11502140117522525,0.11151045697617595,0.09632217466334922,0.09442813925798056
0.11503014622984234,0.11151895235027903,0.09632961124177457,0.09443540041739816
0.11503913131481829,0.11152768090162159,0.09633725193608783,0.094442860877881
0.11504855836737703,0.11153683880190725,0.096345268468716,0.09445068831115207
0.11506121495282436,0.11154913402851824,0.09635603131633644,0.09446119727749241
0.11507168331996263,0.11155930351275617,0.0963649333571604,0.09446988933099706
0.11507979454442187,0.11156718315321956,0.09637183094207644,0.09447662421104634
0.11508794127973472,0.1115750972906643,0.09637875872454518,0.09448338857632818
0.11509562591176078,0.11158256251835748,0.09638529354579377,0.0944897692498231
0.11510121595152599,0.11158799295660354,0.0963900471775245,0.09449441074969508
0.11510375417199022,0.11159045870820189,0.09639220561750796,0.09449651827494619
0.11510656083334496,0.11159318523642078,0.09639459233299366,0.09449884869098363
0.11510944087004023,0.11159598304503698,0.09639704144505643,0.09450124003174575
0.11511235725170567,0.11159881616093623,0.09639952146398402,0.09450366155032082
0.1151152332738752,0.11160161006964563,0.09640196716219326,0.0945060495577577
0.11511783495326308,0.11160413746834856,0.09640417956607784,0.09450820977397315
0.11512017691382466,0.11160641256347106,0.09640617111148811,0.09451015434147238
0.11512626389293325,0.1116123257529192,0.09641134732816102,0.09451520845806906
0.1151322875357344,0.11161817741437813,0.09641646968520264,0.0945202099855116
0.11513826923780698,0.11162398833256046,0.09642155637688468,0.09452517668889303
0.11514390521488266,0.11162946339655842,0.09642634907256949,0.09452985633125231
0.1151487519431586,0.11163417174564062,0.09643047061057107,0.09453388064764669
0.11515185006517183,0.11163718141300942,0.09643310517700107,0.09453645306815384
0.11515834636712975,0.11164349223870869,0.09643862947171394,0.09454184705209183
0.1151651174245776,0.11165006997533947,0.0964443874117084,0.09454746916992955
0.11517239579725669,0.11165714054281764,0.09645057676004376,0.09455351251975841
0.11518003511076279,0.11166456174588231,0.09645707304354242,0.09455985556455773
0.11518858726369353,0.11167286972584523,0.09646434558313878,0.09456695655460443
0.11519832714367073,0.11168233152199727,0.09647262813647611,0.09457504373350947
0.11521047757153619,0.11169413504235813,0.09648296056019207,0.09458513242907356
0.11522295238373871,0.1117062536855418,0.09649356883233531,0.09459549046616689
0.11523558255477033,0.11171852325189646,0.09650430921778912,0.09460597750019328
0.11524005375904535,0.11172286679858323,0.09650811141945656,0.09460969001297348
0.11524497063576178,0.11172764329329411,0.09651229260995914,0.09461377257474558
0.11524992926234962,0.11173246034587361,0.09651650930352106,0.094617889802107
0.11525465312210414,0.11173704933445999,0.09652052635716714,0.09462181209879306
0.11525887141288903,0.11174114718860297,0.09652411348745006,0.09462531461343704
0.11526287879344391,0.111745040154225,0.0965275212648833,0.09462864200592687
0.11527651858480122,0.11175829051518237,0.09653912020652236,0.09463996734393842
0.11529100549383291,0.11177236380771287,0.09655143951610615,0.09465199605737169
0.1153041352256394,0.11178511867185646,0.09656260471570273,0.09466289788473946
0.11531723314682897,0.11179784263360974,0.09657374286433647,0.09467377329924068
0.11532250876978675,0.11180296763197918,0.09657822912378092,0.0946781537337835
0.11532849419602115,0.11180878216799456,0.09658331898239818,0.09468312352939635
0.1153351282136663,0.11181522677745324,0.0965889603871296,0.09468863186088308
0.11534203807158788,0.11182193935165814,0.09659483635961826,0.09469436922698524
0.11534923828363133,0.1118289339900691,0.09660095924207979,0.09470034767878197
0.11535695158120904,0.11183642706488225,0.09660751843980539,0.09470675215374519
0.1153650105445146,0.11184425593630293,0.09661437158312731,0.09471344364051851
0.1153728337921385,0.11185185582197274,0.09662102427965619,0.09471993940877242
0.11538007505533121,0.11185889033947943,0.09662718207100103,0.09472595194599824
0.1153869160861312,0.1118655360516495,0.09663299951460566,0.094731632163835
0.11539350128403314,0.11187193323522003,0.09663859940423339,0.0947370999595042
0.11540184032072942,0.11188003418364131,0.09664569071504836,0.09474402399571578
0.11540898811012466,0.11188697789612585,0.09665176901858483,0.09474995892014505
0.11541539869111025,0.1118932054482768,0.0966572204183003,0.09475528172858183
0.11541959445395142,0.11189728141767255,0.09666078839137636,0.09475876553791203
0.11542393164631032,0.11190149477862446,0.0966644766326207,0.09476236677844416
0.11542831203736954,0.11190575010490832,0.0966682016089727,0.09476600388755155
0.1154325760289325,0.11190989235502405,0.0966718276020684,0.09476954434828617
0.1154367787384855,0.1119139750727957,0.0966754014824566,0.09477303392558288
0.11544113665706376,0.1119182085682116,0.0966791073487659,0.0947766523754281
0.1154486649063745,0.11192552187808057,0.09668550918601634,0.09478290320184075
0.11545622176033658,0.11193286297590802,0.09669193534795571,0.09478917777915523
0.11546445690874109,0.1119408630021576,0.09669893831473363,0.09479601555524825
0.11547296167689183,0.11194912495022587,0.09670617055948358,0.09480307720095045
0.1154820204360004,0.111957925072227,0.0967138739044593,0.09481059883424983
0.11549124808141621,0.11196688925865354,0.09672172086617889,0.09481826069656485
0.11550051669098088,0.1119758932396594,0.09672960266279879,0.09482595657207109
0.115509833291066,0.11198494384100581,0.09673752526937177,0.09483369229487787
0.11551910073047497,0.11199394668526513,0.09674540607092015,0.09484138719878504
0.11552827151785232,0.11200285563701005,0.09675320468196834,0.09484900185095675
0.11553075005031745,0.11200526340476451,0.09675531236475178,0.09485105981630276
0.11553359546736967,0.11200802758216492,0.09675773203712527,0.09485342241181878
0.11553667383539326,0.11201101805954128,0.09676034980525045,0.09485597843027083
0.11554124912235163,0.11201546271724122,0.09676424051626076,0.09485977736457604
0.11554616061265441,0.11202023397932623,0.09676841712629021,0.09486385545392231
0.11555081370463419,0.11202475422063234,0.09677237400076877,0.09486771899098746
0.11556358269897715,0.11203715864674668,0.09678323243813733,0.09487832129224072
0.11557674706238924,0.11204994715372708,0.09679442708759584,0.09488925187478729
0.11558408997361284,0.11205708041710641,0.09680067131791521,0.09489534881200706
0.11559035130319899,0.11206316297914247,0.09680599579792742,0.09490054769460778
0.11559656340848994,0.11206919772228874,0.09681127841881493,0.09490570570548496
0.11560306347158487,0.1120755122017406,0.09681680591190579,0.09491110281235546
0.1156102430052592,0.11208248675217164,0.09682291120999303,0.0949170640945699
0.11561805861098351,0.11209007921412614,0.0968295574080393,0.09492355351763175
0.11562620468183064,0.11209799270607636,0.09683648462546281,0.09493031733119701
0.1156344268617347,0.11210598013408983,0.0968434765641483,0.09493714433933564
0.11564224805125486,0.11211357802041692,0.0968501275105166,0.09494363839871295
0.11564941083245413,0.1121205362966737,0.09685621856271287,0.09494958577107808
0.11565648454642731,0.11212740804866746,0.09686223387434023,0.0949554591894937
0.11566171124796013,0.11213248552237008,0.09686667853221334,0.094959799003791
0.11566647330090005,0.11213711161368622,0.09687072806440084,0.09496375301289281
0.11567039836763662,0.11214092461563611,0.09687406584419632,0.09496701205889617
0.1156738207546332,0.11214424928988168,0.09687697615755814,0.09496985372183128
0.11567688860892764,0.1121472295537069,0.09687958498506775,0.094972401010565
0.11567970138749957,0.11214996202448999,0.09688197690248385,0.0949747365058262
0.11568217222015545,0.11215236231227284,0.0968840780375397,0.09497678807789683
0.11568450380618854,0.11215462732907056,0.09688606076070723,0.09497872403125829
0.11568693827892106,0.11215699229504413,0.09688813097618242,0.09498074541310009
0.11568975740553317,0.11215973093262416,0.09689052829181508,0.09498308617924109
0.11569261704117317,0.11216250892265671,0.0968929600553244,0.09498546058067911
0.11569529695541893,0.11216511232252997,0.09689523898819953,0.09498768575655461
0.11569781709121411,0.11216756050579563,0.09689738204942716,0.09498977826581431
0.11570264683592012,0.11217225235620668,0.09690148914502042,0.09499378848047757
0.11570861428134223,0.11217804942478089,0.09690656371319907,0.09499874334633296
